Source,Target,Type
1733,14,Undirected
1869,14,Undirected
1927,14,Undirected
1932,14,Undirected
1942,14,Undirected
2261,14,Undirected
2264,14,Undirected
2351,14,Undirected
2366,14,Undirected
2389,14,Undirected
2399,14,Undirected
2529,14,Undirected
35,15,Undirected
112,15,Undirected
130,15,Undirected
146,15,Undirected
202,15,Undirected
207,15,Undirected
213,15,Undirected
299,15,Undirected
308,15,Undirected
314,15,Undirected
362,15,Undirected
365,15,Undirected
387,15,Undirected
435,15,Undirected
461,15,Undirected
493,15,Undirected
528,15,Undirected
581,15,Undirected
611,15,Undirected
654,15,Undirected
656,15,Undirected
727,15,Undirected
871,15,Undirected
890,15,Undirected
919,15,Undirected
939,15,Undirected
941,15,Undirected
991,15,Undirected
1025,15,Undirected
1030,15,Undirected
1037,15,Undirected
1061,15,Undirected
1075,15,Undirected
1099,15,Undirected
1135,15,Undirected
1220,15,Undirected
1267,15,Undirected
1305,15,Undirected
1334,15,Undirected
1423,15,Undirected
1510,15,Undirected
1565,15,Undirected
1574,15,Undirected
1656,15,Undirected
1682,15,Undirected
1698,15,Undirected
1719,15,Undirected
1766,15,Undirected
1784,15,Undirected
1794,15,Undirected
1809,15,Undirected
1828,15,Undirected
1862,15,Undirected
1893,15,Undirected
1900,15,Undirected
1914,15,Undirected
1949,15,Undirected
1957,15,Undirected
1977,15,Undirected
2000,15,Undirected
2026,15,Undirected
2070,15,Undirected
2082,15,Undirected
2088,15,Undirected
2116,15,Undirected
2128,15,Undirected
2158,15,Undirected
2219,15,Undirected
2233,15,Undirected
2259,15,Undirected
2271,15,Undirected
2327,15,Undirected
2398,15,Undirected
2416,15,Undirected
2436,15,Undirected
2482,15,Undirected
2491,15,Undirected
2540,15,Undirected
2550,15,Undirected
2592,15,Undirected
2611,15,Undirected
278,16,Undirected
870,16,Undirected
1496,16,Undirected
2544,16,Undirected
55,17,Undirected
86,17,Undirected
93,17,Undirected
99,17,Undirected
117,17,Undirected
119,17,Undirected
125,17,Undirected
128,17,Undirected
130,17,Undirected
160,17,Undirected
175,17,Undirected
176,17,Undirected
178,17,Undirected
212,17,Undirected
218,17,Undirected
227,17,Undirected
235,17,Undirected
242,17,Undirected
251,17,Undirected
304,17,Undirected
315,17,Undirected
345,17,Undirected
354,17,Undirected
369,17,Undirected
374,17,Undirected
385,17,Undirected
401,17,Undirected
431,17,Undirected
440,17,Undirected
469,17,Undirected
477,17,Undirected
480,17,Undirected
488,17,Undirected
494,17,Undirected
514,17,Undirected
536,17,Undirected
594,17,Undirected
625,17,Undirected
629,17,Undirected
630,17,Undirected
638,17,Undirected
650,17,Undirected
660,17,Undirected
668,17,Undirected
673,17,Undirected
674,17,Undirected
675,17,Undirected
693,17,Undirected
710,17,Undirected
711,17,Undirected
721,17,Undirected
727,17,Undirected
746,17,Undirected
765,17,Undirected
791,17,Undirected
795,17,Undirected
810,17,Undirected
820,17,Undirected
876,17,Undirected
920,17,Undirected
937,17,Undirected
941,17,Undirected
948,17,Undirected
955,17,Undirected
973,17,Undirected
994,17,Undirected
1013,17,Undirected
1029,17,Undirected
1043,17,Undirected
1062,17,Undirected
1082,17,Undirected
1107,17,Undirected
1133,17,Undirected
1136,17,Undirected
1142,17,Undirected
1153,17,Undirected
1170,17,Undirected
1187,17,Undirected
1192,17,Undirected
1193,17,Undirected
1219,17,Undirected
1224,17,Undirected
1232,17,Undirected
1241,17,Undirected
1253,17,Undirected
1272,17,Undirected
1281,17,Undirected
1288,17,Undirected
1299,17,Undirected
1339,17,Undirected
1341,17,Undirected
1394,17,Undirected
1401,17,Undirected
1414,17,Undirected
1437,17,Undirected
1441,17,Undirected
1452,17,Undirected
1457,17,Undirected
1464,17,Undirected
1466,17,Undirected
1492,17,Undirected
1518,17,Undirected
1536,17,Undirected
1574,17,Undirected
1597,17,Undirected
1600,17,Undirected
1619,17,Undirected
1629,17,Undirected
1657,17,Undirected
1662,17,Undirected
1674,17,Undirected
1694,17,Undirected
1696,17,Undirected
1702,17,Undirected
1724,17,Undirected
1761,17,Undirected
1766,17,Undirected
1771,17,Undirected
1796,17,Undirected
1803,17,Undirected
1804,17,Undirected
1812,17,Undirected
1814,17,Undirected
1842,17,Undirected
1859,17,Undirected
1863,17,Undirected
1871,17,Undirected
1875,17,Undirected
1906,17,Undirected
1918,17,Undirected
1986,17,Undirected
1992,17,Undirected
2013,17,Undirected
2052,17,Undirected
2095,17,Undirected
2132,17,Undirected
2152,17,Undirected
2158,17,Undirected
2172,17,Undirected
2184,17,Undirected
2194,17,Undirected
2199,17,Undirected
2202,17,Undirected
2203,17,Undirected
2234,17,Undirected
2242,17,Undirected
2246,17,Undirected
2249,17,Undirected
2268,17,Undirected
2297,17,Undirected
2318,17,Undirected
2321,17,Undirected
2342,17,Undirected
2357,17,Undirected
2369,17,Undirected
2380,17,Undirected
2394,17,Undirected
2400,17,Undirected
2404,17,Undirected
2417,17,Undirected
2423,17,Undirected
2433,17,Undirected
2436,17,Undirected
2445,17,Undirected
2466,17,Undirected
2480,17,Undirected
2498,17,Undirected
2521,17,Undirected
2524,17,Undirected
2528,17,Undirected
2538,17,Undirected
2540,17,Undirected
2545,17,Undirected
2559,17,Undirected
2582,17,Undirected
2586,17,Undirected
2610,17,Undirected
44,18,Undirected
50,18,Undirected
55,18,Undirected
222,18,Undirected
245,18,Undirected
265,18,Undirected
317,18,Undirected
329,18,Undirected
390,18,Undirected
419,18,Undirected
445,18,Undirected
447,18,Undirected
500,18,Undirected
523,18,Undirected
544,18,Undirected
562,18,Undirected
603,18,Undirected
643,18,Undirected
649,18,Undirected
729,18,Undirected
740,18,Undirected
744,18,Undirected
774,18,Undirected
780,18,Undirected
795,18,Undirected
831,18,Undirected
895,18,Undirected
918,18,Undirected
920,18,Undirected
1003,18,Undirected
1004,18,Undirected
1010,18,Undirected
1039,18,Undirected
1067,18,Undirected
1072,18,Undirected
1078,18,Undirected
1091,18,Undirected
1104,18,Undirected
1117,18,Undirected
1178,18,Undirected
1181,18,Undirected
1186,18,Undirected
1201,18,Undirected
1233,18,Undirected
1268,18,Undirected
1340,18,Undirected
1341,18,Undirected
1352,18,Undirected
1442,18,Undirected
1467,18,Undirected
1547,18,Undirected
1566,18,Undirected
1577,18,Undirected
1582,18,Undirected
1622,18,Undirected
1634,18,Undirected
1679,18,Undirected
1693,18,Undirected
1706,18,Undirected
1730,18,Undirected
1750,18,Undirected
1775,18,Undirected
1815,18,Undirected
1916,18,Undirected
1928,18,Undirected
1931,18,Undirected
1942,18,Undirected
1946,18,Undirected
1947,18,Undirected
1959,18,Undirected
1970,18,Undirected
1990,18,Undirected
1993,18,Undirected
2015,18,Undirected
2037,18,Undirected
2092,18,Undirected
2125,18,Undirected
2131,18,Undirected
2137,18,Undirected
2174,18,Undirected
2214,18,Undirected
2255,18,Undirected
2285,18,Undirected
2298,18,Undirected
2307,18,Undirected
2348,18,Undirected
2360,18,Undirected
2399,18,Undirected
2488,18,Undirected
2498,18,Undirected
2506,18,Undirected
2553,18,Undirected
2560,18,Undirected
2576,18,Undirected
2582,18,Undirected
2600,18,Undirected
900,19,Undirected
1060,19,Undirected
1250,19,Undirected
1687,19,Undirected
2391,19,Undirected
29,20,Undirected
56,20,Undirected
60,20,Undirected
78,20,Undirected
96,20,Undirected
135,20,Undirected
143,20,Undirected
164,20,Undirected
188,20,Undirected
210,20,Undirected
257,20,Undirected
290,20,Undirected
297,20,Undirected
304,20,Undirected
310,20,Undirected
311,20,Undirected
313,20,Undirected
315,20,Undirected
318,20,Undirected
320,20,Undirected
359,20,Undirected
371,20,Undirected
372,20,Undirected
424,20,Undirected
453,20,Undirected
462,20,Undirected
473,20,Undirected
483,20,Undirected
487,20,Undirected
525,20,Undirected
555,20,Undirected
585,20,Undirected
598,20,Undirected
684,20,Undirected
710,20,Undirected
736,20,Undirected
781,20,Undirected
807,20,Undirected
814,20,Undirected
858,20,Undirected
864,20,Undirected
880,20,Undirected
924,20,Undirected
944,20,Undirected
956,20,Undirected
961,20,Undirected
981,20,Undirected
1035,20,Undirected
1065,20,Undirected
1086,20,Undirected
1146,20,Undirected
1148,20,Undirected
1165,20,Undirected
1214,20,Undirected
1217,20,Undirected
1227,20,Undirected
1264,20,Undirected
1274,20,Undirected
1381,20,Undirected
1406,20,Undirected
1507,20,Undirected
1511,20,Undirected
1521,20,Undirected
1581,20,Undirected
1591,20,Undirected
1593,20,Undirected
1642,20,Undirected
1648,20,Undirected
1659,20,Undirected
1664,20,Undirected
1677,20,Undirected
1690,20,Undirected
1700,20,Undirected
1708,20,Undirected
1725,20,Undirected
1732,20,Undirected
1760,20,Undirected
1770,20,Undirected
1776,20,Undirected
1846,20,Undirected
1868,20,Undirected
1874,20,Undirected
1885,20,Undirected
1894,20,Undirected
1948,20,Undirected
2034,20,Undirected
2063,20,Undirected
2147,20,Undirected
2161,20,Undirected
2188,20,Undirected
2197,20,Undirected
2208,20,Undirected
2211,20,Undirected
2262,20,Undirected
2270,20,Undirected
2300,20,Undirected
2306,20,Undirected
2314,20,Undirected
2322,20,Undirected
2332,20,Undirected
2336,20,Undirected
2393,20,Undirected
2430,20,Undirected
2434,20,Undirected
2437,20,Undirected
2522,20,Undirected
2561,20,Undirected
2565,20,Undirected
2587,20,Undirected
2593,20,Undirected
31,21,Undirected
46,21,Undirected
137,21,Undirected
160,21,Undirected
162,21,Undirected
272,21,Undirected
313,21,Undirected
320,21,Undirected
456,21,Undirected
466,21,Undirected
526,21,Undirected
555,21,Undirected
616,21,Undirected
697,21,Undirected
708,21,Undirected
781,21,Undirected
814,21,Undirected
902,21,Undirected
1019,21,Undirected
1095,21,Undirected
1296,21,Undirected
1303,21,Undirected
1402,21,Undirected
1570,21,Undirected
1588,21,Undirected
1593,21,Undirected
1611,21,Undirected
1700,21,Undirected
1745,21,Undirected
1845,21,Undirected
1868,21,Undirected
2034,21,Undirected
2118,21,Undirected
2251,21,Undirected
2262,21,Undirected
2293,21,Undirected
2437,21,Undirected
2530,21,Undirected
2551,21,Undirected
2596,21,Undirected
37,22,Undirected
78,22,Undirected
173,22,Undirected
482,22,Undirected
697,22,Undirected
956,22,Undirected
1868,22,Undirected
2204,22,Undirected
2289,22,Undirected
2493,22,Undirected
2601,22,Undirected
48,23,Undirected
75,23,Undirected
95,23,Undirected
125,23,Undirected
152,23,Undirected
344,23,Undirected
345,23,Undirected
362,23,Undirected
365,23,Undirected
385,23,Undirected
413,23,Undirected
438,23,Undirected
449,23,Undirected
480,23,Undirected
506,23,Undirected
514,23,Undirected
527,23,Undirected
563,23,Undirected
583,23,Undirected
587,23,Undirected
624,23,Undirected
630,23,Undirected
632,23,Undirected
668,23,Undirected
711,23,Undirected
727,23,Undirected
769,23,Undirected
782,23,Undirected
822,23,Undirected
868,23,Undirected
895,23,Undirected
941,23,Undirected
958,23,Undirected
972,23,Undirected
975,23,Undirected
1046,23,Undirected
1060,23,Undirected
1077,23,Undirected
1102,23,Undirected
1232,23,Undirected
1239,23,Undirected
1267,23,Undirected
1279,23,Undirected
1295,23,Undirected
1320,23,Undirected
1334,23,Undirected
1339,23,Undirected
1385,23,Undirected
1392,23,Undirected
1434,23,Undirected
1451,23,Undirected
1485,23,Undirected
1504,23,Undirected
1512,23,Undirected
1524,23,Undirected
1537,23,Undirected
1539,23,Undirected
1574,23,Undirected
1579,23,Undirected
1610,23,Undirected
1621,23,Undirected
1632,23,Undirected
1646,23,Undirected
1653,23,Undirected
1656,23,Undirected
1719,23,Undirected
1741,23,Undirected
1757,23,Undirected
1773,23,Undirected
1784,23,Undirected
1794,23,Undirected
1796,23,Undirected
1806,23,Undirected
1807,23,Undirected
1809,23,Undirected
1828,23,Undirected
1859,23,Undirected
1862,23,Undirected
1864,23,Undirected
1918,23,Undirected
1923,23,Undirected
1935,23,Undirected
1937,23,Undirected
1941,23,Undirected
1979,23,Undirected
1992,23,Undirected
2010,23,Undirected
2042,23,Undirected
2072,23,Undirected
2095,23,Undirected
2115,23,Undirected
2132,23,Undirected
2182,23,Undirected
2186,23,Undirected
2219,23,Undirected
2268,23,Undirected
2271,23,Undirected
2325,23,Undirected
2374,23,Undirected
2402,23,Undirected
2407,23,Undirected
2466,23,Undirected
2478,23,Undirected
2491,23,Undirected
2496,23,Undirected
2526,23,Undirected
2540,23,Undirected
2548,23,Undirected
2550,23,Undirected
2578,23,Undirected
2597,23,Undirected
42,24,Undirected
51,24,Undirected
54,24,Undirected
66,24,Undirected
79,24,Undirected
84,24,Undirected
118,24,Undirected
145,24,Undirected
148,24,Undirected
152,24,Undirected
163,24,Undirected
172,24,Undirected
192,24,Undirected
223,24,Undirected
228,24,Undirected
231,24,Undirected
233,24,Undirected
234,24,Undirected
240,24,Undirected
243,24,Undirected
258,24,Undirected
295,24,Undirected
309,24,Undirected
350,24,Undirected
358,24,Undirected
367,24,Undirected
389,24,Undirected
399,24,Undirected
401,24,Undirected
437,24,Undirected
441,24,Undirected
443,24,Undirected
461,24,Undirected
489,24,Undirected
493,24,Undirected
497,24,Undirected
506,24,Undirected
507,24,Undirected
512,24,Undirected
527,24,Undirected
540,24,Undirected
549,24,Undirected
552,24,Undirected
561,24,Undirected
564,24,Undirected
572,24,Undirected
589,24,Undirected
593,24,Undirected
616,24,Undirected
669,24,Undirected
670,24,Undirected
692,24,Undirected
694,24,Undirected
696,24,Undirected
699,24,Undirected
701,24,Undirected
738,24,Undirected
753,24,Undirected
822,24,Undirected
832,24,Undirected
835,24,Undirected
841,24,Undirected
879,24,Undirected
891,24,Undirected
916,24,Undirected
922,24,Undirected
942,24,Undirected
945,24,Undirected
966,24,Undirected
983,24,Undirected
985,24,Undirected
986,24,Undirected
991,24,Undirected
1015,24,Undirected
1030,24,Undirected
1048,24,Undirected
1053,24,Undirected
1060,24,Undirected
1071,24,Undirected
1082,24,Undirected
1088,24,Undirected
1099,24,Undirected
1149,24,Undirected
1154,24,Undirected
1155,24,Undirected
1190,24,Undirected
1220,24,Undirected
1226,24,Undirected
1236,24,Undirected
1250,24,Undirected
1252,24,Undirected
1295,24,Undirected
1298,24,Undirected
1300,24,Undirected
1322,24,Undirected
1335,24,Undirected
1340,24,Undirected
1342,24,Undirected
1364,24,Undirected
1373,24,Undirected
1384,24,Undirected
1385,24,Undirected
1389,24,Undirected
1407,24,Undirected
1438,24,Undirected
1510,24,Undirected
1531,24,Undirected
1563,24,Undirected
1576,24,Undirected
1592,24,Undirected
1604,24,Undirected
1608,24,Undirected
1614,24,Undirected
1626,24,Undirected
1634,24,Undirected
1637,24,Undirected
1653,24,Undirected
1657,24,Undirected
1684,24,Undirected
1703,24,Undirected
1715,24,Undirected
1737,24,Undirected
1753,24,Undirected
1775,24,Undirected
1780,24,Undirected
1783,24,Undirected
1785,24,Undirected
1788,24,Undirected
1789,24,Undirected
1817,24,Undirected
1851,24,Undirected
1866,24,Undirected
1888,24,Undirected
1897,24,Undirected
1905,24,Undirected
1907,24,Undirected
1919,24,Undirected
1925,24,Undirected
1939,24,Undirected
1973,24,Undirected
1999,24,Undirected
2001,24,Undirected
2008,24,Undirected
2016,24,Undirected
2018,24,Undirected
2020,24,Undirected
2029,24,Undirected
2031,24,Undirected
2035,24,Undirected
2055,24,Undirected
2079,24,Undirected
2081,24,Undirected
2082,24,Undirected
2086,24,Undirected
2087,24,Undirected
2091,24,Undirected
2116,24,Undirected
2134,24,Undirected
2154,24,Undirected
2160,24,Undirected
2169,24,Undirected
2179,24,Undirected
2183,24,Undirected
2222,24,Undirected
2236,24,Undirected
2258,24,Undirected
2274,24,Undirected
2288,24,Undirected
2296,24,Undirected
2310,24,Undirected
2328,24,Undirected
2353,24,Undirected
2387,24,Undirected
2396,24,Undirected
2397,24,Undirected
2407,24,Undirected
2412,24,Undirected
2447,24,Undirected
2462,24,Undirected
2475,24,Undirected
2499,24,Undirected
2501,24,Undirected
2544,24,Undirected
2551,24,Undirected
2552,24,Undirected
2557,24,Undirected
2558,24,Undirected
2583,24,Undirected
2590,24,Undirected
547,25,Undirected
1057,25,Undirected
64,26,Undirected
75,26,Undirected
125,26,Undirected
133,26,Undirected
255,26,Undirected
256,26,Undirected
344,26,Undirected
361,26,Undirected
365,26,Undirected
384,26,Undirected
409,26,Undirected
431,26,Undirected
449,26,Undirected
480,26,Undirected
506,26,Undirected
513,26,Undirected
533,26,Undirected
563,26,Undirected
587,26,Undirected
594,26,Undirected
624,26,Undirected
627,26,Undirected
629,26,Undirected
632,26,Undirected
667,26,Undirected
668,26,Undirected
673,26,Undirected
695,26,Undirected
711,26,Undirected
721,26,Undirected
727,26,Undirected
737,26,Undirected
775,26,Undirected
803,26,Undirected
810,26,Undirected
833,26,Undirected
854,26,Undirected
921,26,Undirected
941,26,Undirected
958,26,Undirected
1059,26,Undirected
1073,26,Undirected
1097,26,Undirected
1112,26,Undirected
1153,26,Undirected
1239,26,Undirected
1279,26,Undirected
1305,26,Undirected
1339,26,Undirected
1357,26,Undirected
1360,26,Undirected
1434,26,Undirected
1451,26,Undirected
